-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	18	0	2	2	0	2	2	-2	35	122	-2	120	11	-2	112	76	-2	112	64	-2	112	0	-2	112	16	-2	112	17	-2	112	-111	-2	112	-111	-2	112	-111	-2	112	-111	-2	112	-111	-2	112	-111	-2	112	-111	-2	112	-127	-2	112	-128	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	120	14	0	2	2	0	2	2	-2	35	-120	-2	35	18	0	2	2	0	2	2	-2	36	-5	-2	112	-56
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	51	0	2	2	-2	35	-6	-2	120	14	-2	120	11	-2	112	76	-2	112	64	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	37	-5	0	2	2	-2	35	-119	-2	35	-128	-2	35	16	-2	35	49	-2	35	-73	-2	36	-70	-2	112	-56
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	18	0	2	2	-2	35	-2	0	2	2	-2	120	10	-2	120	11	-2	112	108	-2	112	100	-2	112	68	-2	112	64	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	18	-2	37	-2	-2	35	-19	-2	35	-60	-2	35	64	-2	35	0	-2	35	34	-2	36	-19	-2	36	-10	-2	112	-120
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	51	0	4	7	0	6	7	-2	120	14	-2	120	10	-2	120	9	-2	120	1	-2	120	3	-2	112	76	-2	112	64	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	51	0	2	2	0	2	2	-2	35	8	-2	35	32	-2	35	54	0	2	2	-2	112	-55	-2	112	-128
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	35	-35	-2	35	-45	0	2	2	-2	120	14	-2	120	8	-2	120	0	-2	120	2	-2	120	11	-2	112	76	-2	112	64	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	0	2	2	-2	35	-51	-2	35	-32	-2	35	38	0	2	2	0	2	2	-2	112	-56	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	0	2	2	-2	35	124	-2	35	119	0	2	2	-2	120	8	-2	120	0	-2	120	2	-2	120	10	-2	120	11	-2	112	72	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	37	-1	0	2	2	-2	35	110	0	2	2	0	2	2	0	2	2	-2	112	-120	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	0	4	7	0	5	7	0	5	7	0	6	7	-2	120	12	-2	120	4	-2	120	6	-2	120	10	-2	120	10	-2	112	-56	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	18	0	2	2	0	2	2	0	2	2	0	2	2	-2	112	-103	-2	112	-127	-2	112	-128	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	0	2	2	0	2	2	-2	35	-5	0	2	2	0	3	2	0	3	2	0	3	2	-2	120	14	-2	120	10	-2	112	-56	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	17	-2	112	-111	-2	112	-111	-2	112	-127	-2	112	-128	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	36	-5	0	2	2	-2	35	-70	0	2	2	0	3	2	0	3	2	0	3	2	0	3	2	-2	120	14	-2	112	-56	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	50	-2	36	-6	-2	35	-55	-2	35	-110	0	2	2	0	3	2	0	3	2	0	3	2	0	3	2	0	3	2	-2	112	-120	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	18	-2	36	-2	-2	35	-20	-2	35	116	-2	35	117	-2	35	-43	-2	35	-15	-2	35	-73	0	2	2	-2	112	-119	-2	112	-128	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	19	0	2	2	0	2	2	0	2	2	0	2	2	-2	35	110	0	2	2	-2	112	-119	-2	112	-128	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	19	0	2	2	-2	36	-1	-2	112	-103	-2	112	-111	-2	112	-127	-2	112	-128	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	16	-2	112	17	-2	112	-127	-2	112	-128	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0	-2	112	0
