-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	0	0	6	-2	99	-120	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	-2	99	-39	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-127	-2	99	-128	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-56	-2	10	0	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	0	-2	10	0	-2	10	50	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-52	-2	10	64	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	32	-2	10	36	-2	10	118	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	4	9	7	-2	10	72	-2	10	50	4	9	7	0	2	6	0	2	6	4	9	7	-2	10	-56	-2	10	34	4	9	7	4	12	6	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	4	9	8	-2	10	-56	-2	10	50	4	9	8	0	2	6	0	2	6	4	9	8	-2	10	-56	-2	10	50	4	9	8	4	12	7	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	4	9	9	-2	10	-120	-2	10	50	4	9	9	0	2	6	0	2	6	4	9	9	-2	10	-56	-2	10	18	4	9	9	4	12	8	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	50	-2	10	-55	-2	10	-128	-2	10	50	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-56	-2	10	16	-2	10	17	-2	10	-77	-2	99	-56	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	18	-2	10	-20	-2	10	100	-2	10	118	0	2	6	0	2	6	0	2	6	0	2	6	-2	10	-20	-2	10	100	-2	10	100	-2	10	118	-2	99	-120	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	16	-2	99	17	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-111	-2	99	-127	-2	99	-128	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0	-2	99	0
